インフィニティニキ,2025/01/04,10187,4081,83,0
インフィニティニキ,2025/01/05,4933,2236,85,0
インフィニティニキ,2025/01/06,3604,2910,59,0
インフィニティニキ,2025/01/07,4329,1952,69,0
インフィニティニキ,2025/01/08,5101,2775,70,0
インフィニティニキ,2025/01/09,10845,4395,77,0
インフィニティニキ,2025/01/10,6247,2548,41,0
インフィニティニキ,2025/01/11,9976,3383,62,0
インフィニティニキ,2025/01/12,7631,2022,61,0
インフィニティニキ,2025/01/13,13641,4110,88,0
インフィニティニキ,2025/01/14,7408,2366,69,0
インフィニティニキ,2025/01/15,5314,2634,54,0
インフィニティニキ,2025/01/16,4283,813,45,0
インフィニティニキ,2025/01/17,13216,10028,50,0
インフィニティニキ,2025/01/18,6047,3981,51,0
インフィニティニキ,2025/01/19,4690,1655,54,0
インフィニティニキ,2025/01/20,133973,2347,38,0
インフィニティニキ,2025/01/21,12376,1434,61,0
インフィニティニキ,2025/01/22,7874,2543,64,0
インフィニティニキ,2025/01/23,7008,2790,43,0
インフィニティニキ,2025/01/24,10901,4740,67,0
インフィニティニキ,2025/01/25,23787,13837,84,0
インフィニティニキ,2025/01/26,15326,7579,83,0
インフィニティニキ,2025/01/27,7602,2065,71,0
インフィニティニキ,2025/01/28,3468,1148,60,0
インフィニティニキ,2025/01/29,7016,1814,60,0
インフィニティニキ,2025/01/30,21639,18579,46,0
インフィニティニキ,2025/01/31,20472,16938,57,0
インフィニティニキ,2025/02/01,5666,3204,58,0
インフィニティニキ,2025/02/02,7051,4006,68,0
インフィニティニキ,2025/02/03,3496,1133,46,0
インフィニティニキ,2025/02/04,5669,2184,45,0
インフィニティニキ,2025/02/05,5034,1360,40,0
インフィニティニキ,2025/02/06,1943,1277,44,0
インフィニティニキ,2025/02/07,2724,1686,33,0
インフィニティニキ,2025/02/08,2486,956,35,0
インフィニティニキ,2025/02/09,1888,806,30,0
インフィニティニキ,2025/02/10,2416,1724,29,0
インフィニティニキ,2025/02/11,6308,1497,54,0
インフィニティニキ,2025/02/12,4954,1836,35,0
インフィニティニキ,2025/02/13,4176,710,34,0
インフィニティニキ,2025/02/14,7622,3241,40,0
インフィニティニキ,2025/02/15,4254,704,38,0
インフィニティニキ,2025/02/16,4613,860,41,0
インフィニティニキ,2025/02/17,1286,705,38,0
インフィニティニキ,2025/02/18,3271,2042,38,0
インフィニティニキ,2025/02/19,2097,1019,28,0
インフィニティニキ,2025/02/20,3897,1249,31,0
インフィニティニキ,2025/02/21,1183,826,28,0
インフィニティニキ,2025/02/22,39200,478,33,0
インフィニティニキ,2025/02/23,9842,929,46,0
インフィニティニキ,2025/02/24,2658,1248,34,0
インフィニティニキ,2025/02/25,6877,1515,36,0
インフィニティニキ,2025/02/26,11442,5662,52,0
インフィニティニキ,2025/02/27,5089,2648,47,0
インフィニティニキ,2025/02/28,2840,644,26,0
インフィニティニキ,2025/03/01,2306,798,31,0
インフィニティニキ,2025/03/02,2937,1013,23,0
インフィニティニキ,2025/03/03,3061,1470,26,0
インフィニティニキ,2025/03/04,2722,484,20,0
インフィニティニキ,2025/03/05,4335,2407,42,0
インフィニティニキ,2025/03/06,5793,798,24,0
インフィニティニキ,2025/03/07,960,431,22,0
インフィニティニキ,2025/03/08,2866,450,32,0
インフィニティニキ,2025/03/09,3566,1000,27,0
インフィニティニキ,2025/03/10,4152,1439,21,0
インフィニティニキ,2025/03/11,3032,600,19,0
インフィニティニキ,2025/03/12,7106,1770,30,0
インフィニティニキ,2025/03/13,2608,870,24,0
インフィニティニキ,2025/03/14,3671,421,26,0
インフィニティニキ,2025/03/15,3146,318,21,0
インフィニティニキ,2025/03/16,2566,633,31,0
インフィニティニキ,2025/03/17,2983,1081,12,0
インフィニティニキ,2025/03/18,625,221,16,0
インフィニティニキ,2025/03/19,3516,692,17,0
インフィニティニキ,2025/03/20,2358,362,17,0
インフィニティニキ,2025/03/21,54413,606,28,0
インフィニティニキ,2025/03/22,6986,1322,35,0
インフィニティニキ,2025/03/23,8707,636,28,0
インフィニティニキ,2025/03/24,17454,369,36,0
インフィニティニキ,2025/03/25,2189,590,27,0
インフィニティニキ,2025/03/26,6797,3018,43,0
インフィニティニキ,2025/03/27,1053,701,31,0
インフィニティニキ,2025/03/28,2389,1031,27,0
インフィニティニキ,2025/03/29,5372,589,39,0
インフィニティニキ,2025/03/30,2337,1026,34,0
インフィニティニキ,2025/03/31,1837,310,23,0
インフィニティニキ,2025/04/01,2147,293,14,0
インフィニティニキ,2025/04/02,6032,152,33,0
インフィニティニキ,2025/04/03,1195,587,24,0
インフィニティニキ ,2025/04/04,1509,400,14,0
インフィニティニキ ,2025/04/05,2742,408,29,0
インフィニティニキ ,2025/04/06,4332,257,28,0
インフィニティニキ ,2025/04/07,2093,255,24,0
